user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
6189,Other,16.0,IN,Premium,72,62.0,0.32,Mobile,0,1,0
8180,Female,31.0,AU,Free,135,83.0,0.04,,33,0,1
6191,Female,38.0,DE,Premium,135,12.0,0.04,Web,0,1,0
6192,Female,54.0,UK,Family,189,20.0,0.09,Mobile,0,1,0
6193,Female,30.0,FR,Premium,57,24.0,0.31,,0,1,1
6194,Other,50.0,CA,Student,167,3.0,0.25,Desktop,0,1,0
6195,Female,42.0,DE,Family,13,28.0,0.26,Web,0,1,1
6196,Female,38.0,US,Premium,172,11.0,0.32,Mobile,0,1,0
6197,Other,25.0,,,296,69.0,0.52,Mobile,12,0,1
6198,Male,42.0,US,Student,73,16.0,0.2,Desktop,0,1,1
6199,Female,43.0,AU,Premium,231,49.0,0.56,Mobile,0,1,1
6200,Male,52.0,FR,,161,7.0,0.46,Web,0,1,1
6201,Male,37.0,PK,Family,79,27.0,0.13,Web,0,1,0
6202,Other,29.0,PK,Student,66,89.0,0.14,Desktop,0,1,1
6203,Female,,UK,Student,180,86.0,0.13,Web,0,1,0
6204,Female,45.0,IN,Student,214,9.0,0.18,Mobile,0,1,1
6205,Female,17.0,DE,Free,115,8.0,0.2,Mobile,42,0,1
6206,Male,52.0,CA,Student,204,58.0,0.11,Web,0,1,0
6207,Female,53.0,IN,,32,54.0,0.29,Desktop,0,1,1
6208,Female,49.0,AU,Family,173,5.0,0.39,Web,0,1,1
6209,Female,50.0,FR,Free,269,52.0,0.17,Web,8,0,1
6210,Female,,UK,Premium,281,40.0,0.31,Web,0,1,0
6211,Other,48.0,IN,Student,226,45.0,0.44,Web,0,1,1
6212,Female,24.0,AU,,165,71.0,0.22,Web,33,0,1
6213,Male,44.0,PK,Free,155,97.0,0.2,Mobile,34,0,1
6214,Other,38.0,CA,,161,66.0,0.52,Web,0,1,1
8181,Other,30.0,,Free,15,24.0,0.0,Mobile,38,0,1
6216,Other,19.0,,Free,288,,0.19,,47,0,1
6217,Male,24.0,UK,Family,16,27.0,0.1,Desktop,0,1,0
6218,Female,53.0,UK,Free,101,64.0,0.35,,20,0,1
6219,Male,46.0,UK,Premium,100,46.0,0.56,Desktop,0,1,1
6220,Female,56.0,FR,Family,50,5.0,0.58,Web,0,1,1
6221,Other,50.0,CA,Free,97,74.0,0.32,Web,29,0,1
6222,Female,,US,Family,49,1.0,0.47,Web,0,1,1
6223,Female,36.0,UK,,211,44.0,0.54,Web,0,1,1
6224,Other,20.0,PK,Premium,60,15.0,0.49,Web,0,1,1
6225,Other,18.0,CA,Premium,23,39.0,0.22,Mobile,0,1,0
6226,Other,20.0,AU,Student,140,48.0,0.45,Web,0,1,1
6227,Male,53.0,DE,Family,211,60.0,0.46,Web,0,1,1
6228,Other,29.0,IN,Family,119,90.0,0.42,Desktop,0,1,0
6229,Other,52.0,CA,,117,83.0,0.56,Web,0,1,1
6230,Male,23.0,IN,Premium,215,42.0,0.33,Web,0,1,0
6231,Female,41.0,FR,Student,66,3.0,0.55,Web,0,1,1
6232,Male,31.0,US,Free,17,97.0,0.07,Web,30,0,0
6233,Male,23.0,IN,Premium,219,79.0,0.28,Web,0,1,0
6234,Female,45.0,US,Free,246,6.0,0.22,Web,45,0,1
6235,Female,38.0,PK,Free,30,64.0,0.04,Mobile,42,0,1
6236,Other,44.0,DE,Premium,141,72.0,0.17,Mobile,0,1,0
6237,Other,51.0,CA,Free,42,22.0,0.43,Desktop,39,0,1
6238,Male,,FR,Premium,188,32.0,0.48,Mobile,0,1,1
8182,Female,46.0,UK,Premium,56,96.0,0.58,Desktop,0,1,1
6240,Male,21.0,CA,Free,93,99.0,0.1,Desktop,22,0,1
6241,Male,,IN,,89,74.0,0.33,Mobile,0,1,0
6242,Female,36.0,US,Family,133,6.0,0.59,Mobile,0,1,1
6243,Female,41.0,PK,Free,201,54.0,0.55,,35,0,1
6244,Other,29.0,US,Family,279,6.0,0.46,Web,0,1,1
6245,Other,46.0,DE,Family,101,13.0,0.08,Mobile,0,1,0
6246,Female,,US,Family,259,59.0,0.05,Desktop,0,1,0
6247,Female,29.0,CA,Student,181,28.0,0.28,Mobile,0,1,1
6248,Female,47.0,DE,Premium,158,,0.53,Web,0,1,1
6249,Other,41.0,PK,Premium,236,9.0,0.08,,0,1,0
6250,Other,50.0,CA,Family,235,3.0,0.55,Web,0,1,1
6251,Female,16.0,,Premium,32,68.0,0.44,,0,1,1
6252,Other,38.0,PK,Premium,45,97.0,0.56,Mobile,13,0,1
6253,Female,56.0,PK,Student,20,,0.38,Mobile,0,1,1
6254,Other,19.0,IN,Premium,11,41.0,0.05,Mobile,0,1,1
6255,Other,57.0,US,Premium,33,48.0,0.48,Web,0,1,1
6256,Other,27.0,CA,Student,213,98.0,0.15,Web,0,1,0
6257,Female,40.0,FR,Premium,262,64.0,0.15,Mobile,0,1,0
6258,Female,32.0,,Student,80,85.0,0.34,Mobile,0,1,1
6259,Female,16.0,UK,Premium,68,51.0,0.43,Web,0,1,1
6260,Female,34.0,FR,Student,102,56.0,0.12,Web,0,1,1
6261,Female,17.0,US,Student,298,37.0,0.22,Desktop,0,1,0
6262,Female,45.0,UK,Premium,192,85.0,0.05,Desktop,0,1,0
6263,Male,52.0,PK,,174,,0.53,Mobile,0,1,1
6264,Female,,UK,Premium,273,35.0,0.16,Web,36,0,0
6265,Male,38.0,PK,Family,277,90.0,0.26,Desktop,0,1,0
6266,Female,44.0,US,Student,204,72.0,0.34,Web,0,1,1
6267,Female,59.0,CA,Premium,23,14.0,0.47,Desktop,0,1,0
6268,Female,52.0,DE,Premium,273,61.0,0.49,Desktop,0,1,0
6269,Female,54.0,US,Family,109,32.0,0.54,Web,0,1,1
6270,Male,40.0,IN,Student,57,56.0,0.06,Mobile,0,1,1
6271,Female,55.0,CA,Student,294,96.0,0.14,Web,0,1,0
6272,Female,20.0,DE,Free,88,83.0,0.55,Mobile,32,0,0
6273,Female,51.0,CA,Premium,274,70.0,0.44,Desktop,0,1,0
6274,Other,32.0,DE,Student,41,47.0,0.48,Web,0,1,1
6275,Female,47.0,CA,Family,108,69.0,0.04,Web,0,1,0
6276,Female,27.0,,Free,139,80.0,0.23,Web,39,0,1
6277,Other,18.0,PK,Free,123,81.0,0.34,Web,28,0,1
6278,Male,30.0,UK,,164,69.0,0.19,Desktop,0,1,0
8183,Male,33.0,US,Student,28,59.0,0.31,Mobile,0,1,1
6280,Other,53.0,UK,Family,289,10.0,0.39,Desktop,0,1,0
6281,Female,42.0,CA,Premium,195,29.0,0.43,Mobile,40,0,1
6282,Female,50.0,US,Free,170,64.0,0.01,Mobile,25,0,1
6283,Female,30.0,DE,Free,103,35.0,0.38,Web,33,0,1
6284,Female,38.0,,Free,87,,0.38,Mobile,18,0,1
6285,Other,,CA,,36,21.0,0.03,,0,1,0
6286,Other,20.0,DE,Family,172,70.0,0.19,Desktop,0,1,0
6287,Male,18.0,PK,Free,245,95.0,0.54,Mobile,17,0,1
6288,Female,48.0,AU,Premium,240,26.0,0.32,Desktop,0,1,0
6289,Female,51.0,FR,Family,32,25.0,0.49,Web,0,1,0
8184,Female,57.0,UK,Premium,294,54.0,0.58,Mobile,0,1,0
6291,Female,32.0,PK,Student,217,77.0,0.34,Web,0,1,1
6292,Female,26.0,CA,Family,82,46.0,0.45,Web,0,1,1
6293,Other,46.0,PK,Family,196,77.0,0.51,Mobile,0,1,0
6294,Female,41.0,IN,Premium,177,25.0,0.42,Web,0,1,0
6295,Other,27.0,IN,Premium,223,39.0,0.17,Web,0,1,0
6296,Female,30.0,PK,Premium,272,46.0,0.27,Desktop,0,1,0
6297,Female,31.0,CA,Premium,11,4.0,0.5,Mobile,0,1,1
6298,Male,20.0,AU,Student,10,76.0,0.49,Desktop,0,1,1
6299,Other,45.0,FR,Free,154,88.0,0.23,Mobile,44,0,1
6300,Other,37.0,CA,Free,145,82.0,0.13,Web,42,0,1
6301,Male,55.0,FR,Student,239,66.0,0.1,,0,1,0
6302,Male,29.0,DE,Student,217,93.0,0.52,Desktop,0,1,1
6303,Other,,IN,Family,297,2.0,0.3,Desktop,0,1,0
8185,Male,54.0,CA,Premium,257,87.0,0.28,Mobile,0,1,0
6305,Other,45.0,FR,Student,203,58.0,0.32,Web,0,1,1
6306,Female,26.0,US,Student,143,9.0,0.23,Web,0,1,1
6307,Male,53.0,IN,Free,256,60.0,0.06,,35,0,1
6308,Female,,,Free,294,43.0,0.51,Web,27,0,1
6309,Other,42.0,US,Family,270,77.0,0.25,Web,0,1,0
6310,Other,18.0,US,Family,194,4.0,0.5,Mobile,0,1,1
6311,Male,52.0,CA,Premium,195,76.0,0.15,Desktop,0,1,0
6312,Other,45.0,CA,Family,113,62.0,0.11,Desktop,0,1,0
6313,Male,18.0,US,,230,42.0,0.26,Mobile,28,0,1
6314,Male,25.0,US,Family,238,25.0,0.13,Web,0,1,0
6315,Female,50.0,IN,Free,181,2.0,0.12,Web,20,0,1
6316,Male,55.0,DE,,65,,0.47,Desktop,49,0,0
6317,Male,37.0,DE,Premium,149,52.0,0.48,Web,0,1,1
8186,Female,42.0,DE,Family,197,86.0,0.35,Desktop,0,1,0
6319,Female,17.0,DE,Free,214,78.0,0.58,Desktop,43,0,1
6320,Female,35.0,,Premium,207,33.0,0.29,,0,1,1
6321,Male,39.0,US,Family,245,16.0,0.5,Desktop,0,1,1
6322,Female,31.0,PK,Premium,111,,0.28,Desktop,0,1,0
6323,Male,57.0,,,269,97.0,0.08,Desktop,15,0,0
6324,Male,52.0,US,Premium,299,,0.56,Web,0,1,0
6325,Other,31.0,DE,Premium,65,54.0,0.23,Desktop,0,1,0
6326,Female,20.0,DE,Free,219,76.0,0.32,Mobile,44,0,1
6327,Female,57.0,CA,Free,103,83.0,0.17,Mobile,21,0,0
6328,Other,33.0,,Premium,285,65.0,0.49,Mobile,0,1,0
6329,Female,54.0,DE,Free,19,62.0,0.34,,39,0,1
6330,Male,51.0,AU,Premium,160,10.0,0.31,Desktop,0,1,0
6331,Female,54.0,DE,Student,228,53.0,0.54,Desktop,0,1,1
6332,Male,49.0,PK,,48,43.0,0.46,Desktop,0,1,1
6333,Female,28.0,AU,Premium,155,74.0,0.53,Web,0,1,1
6334,Female,38.0,FR,Free,294,63.0,0.21,Mobile,35,0,1
6335,Other,34.0,CA,Family,69,40.0,0.29,Mobile,0,1,1
6336,Other,24.0,PK,Student,175,51.0,0.15,Web,0,1,1
6337,Other,57.0,IN,Family,154,98.0,0.56,Mobile,0,1,1
6338,Other,45.0,IN,Premium,89,51.0,0.58,Mobile,0,1,1
6339,Other,41.0,UK,Student,176,,0.41,Web,0,1,1
8187,Other,37.0,IN,Free,106,38.0,0.58,Web,7,0,1
6341,Female,25.0,AU,Family,45,42.0,0.17,Web,0,1,0
6342,Other,24.0,FR,Premium,241,75.0,0.25,Web,0,1,0
6343,Other,27.0,US,Premium,134,86.0,0.25,Web,0,1,0
6344,Other,58.0,AU,Premium,146,31.0,0.46,Desktop,0,1,1
6345,Male,39.0,DE,Premium,74,63.0,0.4,Web,0,1,1
6346,Male,,,Premium,123,52.0,0.13,Mobile,0,1,0
6347,Female,26.0,CA,Student,267,40.0,0.45,Mobile,0,1,1
6348,Male,20.0,DE,Premium,196,77.0,0.27,Mobile,0,1,0
6349,Female,18.0,IN,Free,95,37.0,0.24,Mobile,7,0,1
6350,Female,56.0,US,Free,33,24.0,0.44,Mobile,33,0,1
6351,Male,47.0,US,Free,281,5.0,0.5,Desktop,39,0,1
6352,Male,18.0,DE,Premium,34,44.0,0.15,Mobile,0,1,0
6353,Other,42.0,IN,Premium,104,27.0,0.34,Web,0,1,1
6354,Other,51.0,FR,,238,35.0,0.12,Desktop,0,1,0
6355,Male,23.0,FR,Premium,246,24.0,0.28,Desktop,0,1,0
6356,Other,39.0,US,Free,229,41.0,0.13,Web,34,0,0
6357,Female,17.0,CA,Premium,272,96.0,0.24,Desktop,0,1,0
6358,Male,42.0,CA,Premium,107,76.0,0.22,Mobile,0,1,0
6359,Female,42.0,UK,Family,57,97.0,0.09,Web,0,1,0
6360,Other,27.0,AU,Premium,81,52.0,0.5,Mobile,0,1,1
6361,Male,57.0,UK,Family,24,35.0,0.3,Mobile,0,1,1
6362,Male,18.0,PK,Premium,195,95.0,0.06,Desktop,6,0,0
6363,Other,55.0,DE,Family,21,71.0,0.3,Mobile,0,1,1
6364,Other,43.0,AU,Family,155,58.0,0.27,Desktop,0,1,0
6365,Female,36.0,US,Premium,180,,0.28,Mobile,0,1,0
8188,Other,35.0,AU,,55,86.0,0.19,Web,0,1,0
6367,Female,57.0,PK,Family,31,12.0,0.54,Web,0,1,1
6368,Other,51.0,PK,Family,63,63.0,0.34,Web,0,1,1
6369,Male,56.0,DE,Family,292,90.0,0.1,Mobile,0,1,0
6370,Other,28.0,CA,Free,159,71.0,0.44,Mobile,25,0,1
6371,Male,59.0,DE,Family,128,50.0,0.56,,0,1,1
6372,Other,36.0,IN,Premium,246,4.0,0.57,Desktop,0,1,1
6373,Male,59.0,AU,Free,20,98.0,0.37,Mobile,42,0,0
6374,Male,53.0,CA,Premium,110,53.0,0.48,Web,0,1,0
6375,Male,57.0,PK,Premium,295,7.0,0.44,Desktop,0,1,0
6376,Female,24.0,CA,Premium,27,50.0,0.56,Mobile,0,1,1
6377,Female,38.0,IN,Free,101,47.0,0.06,Mobile,39,0,1
6378,Male,53.0,FR,Free,96,60.0,0.5,Web,25,0,1
6379,Male,37.0,UK,Family,270,37.0,0.18,Web,0,1,0
6380,Female,26.0,UK,Premium,60,14.0,0.13,Desktop,0,1,0
8189,Other,31.0,CA,Free,110,34.0,0.06,Desktop,49,0,1
6382,Other,38.0,UK,Family,129,50.0,0.59,Mobile,0,1,1
8190,Male,33.0,US,Student,112,17.0,0.15,Web,0,1,1
6384,Female,55.0,PK,Student,102,63.0,0.24,Mobile,0,1,1
6385,Male,30.0,PK,Premium,192,73.0,0.31,Mobile,0,1,0
6386,Male,43.0,FR,Premium,299,97.0,0.06,Desktop,0,1,0
6387,Female,26.0,FR,Free,80,73.0,0.4,Mobile,5,0,1
6388,Female,57.0,IN,Premium,213,89.0,0.12,Mobile,0,1,0
6389,Other,28.0,CA,Premium,189,93.0,0.46,,0,1,0
6390,Female,32.0,IN,Premium,167,26.0,0.06,Mobile,0,1,0
6391,Other,56.0,IN,Student,18,41.0,0.33,Desktop,0,1,1
8191,Other,18.0,CA,,255,33.0,0.55,Web,45,0,1
6393,Female,47.0,CA,Free,88,87.0,0.56,,24,0,1
6394,Female,35.0,IN,Student,68,78.0,0.59,Web,0,1,1
6395,Male,47.0,FR,Premium,46,54.0,0.2,Desktop,0,1,0
6396,Female,42.0,PK,Premium,284,70.0,0.52,Web,33,0,1
6397,Other,44.0,US,Student,118,3.0,0.25,Desktop,0,1,1
6398,Other,48.0,FR,Premium,72,26.0,0.55,Web,0,1,1
6399,Male,48.0,DE,Free,278,34.0,0.09,Mobile,13,0,1
6400,Other,49.0,PK,Family,173,98.0,0.19,Mobile,0,1,0
6401,Male,47.0,AU,Family,295,60.0,0.12,Web,0,1,0
6402,Other,58.0,US,Family,251,82.0,0.18,Desktop,0,1,0
6403,Male,20.0,DE,Family,138,6.0,0.44,Web,0,1,1
6404,Male,47.0,,,119,24.0,0.47,Desktop,14,0,1
6405,Female,44.0,AU,Premium,43,82.0,0.48,Mobile,0,1,1
6406,Other,34.0,FR,Free,152,22.0,0.04,Web,14,0,1
6407,Other,24.0,UK,Student,75,29.0,0.26,Mobile,0,1,1
6408,Female,21.0,FR,Premium,108,93.0,0.24,Web,0,1,0
6409,Female,21.0,US,Family,126,96.0,0.02,Mobile,0,1,0
6410,Male,55.0,PK,Family,160,81.0,0.42,Mobile,0,1,0
6411,Female,30.0,AU,Free,26,,0.59,,27,0,1
6412,Male,41.0,CA,Premium,64,,0.33,Web,0,1,0
6413,Other,,FR,Student,299,52.0,0.21,Desktop,0,1,0
6414,Female,26.0,UK,Free,94,34.0,0.12,Web,15,0,1
6415,Male,,DE,Family,191,24.0,0.02,Web,0,1,0
6416,Female,49.0,FR,Family,133,38.0,0.33,Desktop,0,1,1
6417,Male,51.0,,Premium,92,58.0,0.0,Desktop,0,1,0
6418,Male,32.0,US,Premium,28,11.0,0.19,Mobile,41,0,0
6419,Other,57.0,FR,Premium,22,2.0,0.18,Web,0,1,0
6420,Female,59.0,PK,Premium,146,70.0,0.58,Desktop,0,1,1
6421,Other,53.0,US,Family,201,19.0,0.15,Web,0,1,0
6422,Male,57.0,CA,Student,211,7.0,0.6,Web,0,1,1
6423,Female,54.0,,Free,185,20.0,0.02,Web,24,0,1
6424,Other,21.0,UK,Premium,61,13.0,0.6,Desktop,0,1,1
6425,Female,31.0,AU,Premium,56,19.0,0.47,Web,0,1,1
6426,Female,28.0,FR,Family,225,73.0,0.35,Mobile,0,1,0
6427,Other,46.0,UK,Free,126,98.0,0.03,Web,9,0,0
6428,Female,23.0,,Free,203,32.0,0.35,Desktop,48,0,1
6429,Female,47.0,PK,Free,114,86.0,0.16,Mobile,20,0,1
6430,Other,,CA,Free,279,83.0,0.55,Mobile,18,0,1
6431,Female,45.0,AU,Premium,83,40.0,0.52,Web,0,1,1
6432,Female,49.0,AU,Family,55,12.0,0.21,Web,0,1,0
6433,Male,43.0,IN,Free,205,12.0,0.08,Web,26,0,1
6434,Other,45.0,AU,Student,93,96.0,0.5,Mobile,0,1,1
6435,Female,57.0,CA,,247,32.0,0.32,Desktop,36,0,1
6436,Other,17.0,,Free,23,75.0,0.16,Mobile,46,0,1
8192,Other,46.0,AU,Premium,68,92.0,0.43,Desktop,34,0,1
6438,Other,59.0,,Premium,137,33.0,0.0,Mobile,0,1,0
8193,Male,29.0,IN,Family,31,32.0,0.09,Web,0,1,0
6440,Male,51.0,US,Free,30,46.0,0.34,Web,28,0,1
6441,Male,32.0,DE,Premium,62,43.0,0.01,Desktop,47,0,1
6442,Other,21.0,AU,Premium,143,6.0,0.36,Web,0,1,1
6443,Female,39.0,CA,Free,112,35.0,0.56,Mobile,16,0,1
6444,Other,52.0,,Family,98,35.0,0.23,Mobile,0,1,1
6445,Other,25.0,FR,Family,81,99.0,0.39,Mobile,0,1,1
6446,Other,46.0,FR,Student,165,87.0,0.57,Desktop,0,1,1
6447,Female,31.0,PK,Family,151,93.0,0.08,Web,0,1,0
6448,Male,45.0,IN,Family,123,97.0,0.02,Mobile,0,1,0
6449,Other,29.0,US,,216,86.0,0.53,Web,28,0,1
6450,Female,20.0,DE,Student,293,17.0,0.2,Web,0,1,1
6451,Other,36.0,CA,Premium,262,90.0,0.39,Desktop,0,1,0
6452,Female,38.0,,Free,196,83.0,0.03,Desktop,31,0,0
6453,Female,41.0,UK,Family,190,24.0,0.5,Mobile,0,1,1
6454,Female,50.0,AU,Student,266,49.0,0.35,Desktop,0,1,1
6455,Other,19.0,DE,,200,34.0,0.14,Web,0,1,0
6456,Other,54.0,IN,Free,60,46.0,0.52,Desktop,25,0,1
6457,Other,46.0,UK,Premium,154,38.0,0.25,Web,6,0,0
6458,Female,30.0,US,Family,91,47.0,0.33,Mobile,0,1,1
6459,Female,,UK,Free,104,99.0,0.11,Mobile,11,0,1
6460,Female,33.0,US,Premium,217,16.0,0.39,Mobile,0,1,0
6461,Other,47.0,PK,Student,187,99.0,0.48,,0,1,1
6462,Male,38.0,FR,Family,98,7.0,0.55,Desktop,0,1,1
6463,Other,43.0,FR,Family,188,85.0,0.22,Web,0,1,0
6464,Female,33.0,IN,,244,,0.42,,28,0,1
6465,Female,49.0,FR,Free,164,84.0,0.05,Mobile,7,0,1
6466,Female,50.0,AU,Family,295,61.0,0.1,Desktop,0,1,0
6467,Other,55.0,DE,Free,220,13.0,0.26,Mobile,21,0,1
6468,Male,48.0,FR,Free,46,58.0,0.57,Web,21,0,1
6469,Male,51.0,PK,Family,127,59.0,0.21,Web,0,1,0
6470,Female,23.0,AU,Premium,270,72.0,0.21,Web,0,1,0
6471,Male,47.0,DE,Free,151,88.0,0.44,Web,31,0,1
6472,Female,42.0,FR,Free,122,17.0,0.4,Web,24,0,1
6473,Female,23.0,AU,Student,170,17.0,0.14,Desktop,0,1,1
6474,Female,42.0,AU,Student,294,79.0,0.45,,0,1,0
6475,Female,28.0,CA,Free,29,72.0,0.34,Desktop,41,0,1
6476,Male,33.0,IN,,77,56.0,0.34,Web,0,1,0
6477,Male,20.0,CA,Family,10,1.0,0.56,Mobile,0,1,1
6478,Female,47.0,DE,Free,34,14.0,0.44,Desktop,34,0,1
6479,Male,35.0,PK,Premium,172,25.0,0.42,Web,0,1,0
6480,Male,35.0,PK,Student,78,8.0,0.05,Mobile,0,1,1
6481,Male,54.0,,Family,297,53.0,0.34,Web,0,1,0
6482,Male,47.0,UK,Free,18,22.0,0.59,Mobile,43,0,1
6483,Other,49.0,DE,Family,75,81.0,0.57,Mobile,0,1,1
6484,Female,44.0,PK,Free,75,21.0,0.17,Mobile,19,0,1
6485,Other,21.0,PK,Premium,82,73.0,0.26,Mobile,0,1,0
6486,Female,44.0,AU,,89,80.0,0.32,Web,0,1,0
6487,Other,49.0,DE,Family,242,93.0,0.29,Mobile,0,1,0
6488,Other,30.0,DE,Student,50,29.0,0.16,Mobile,0,1,1
8194,Female,48.0,AU,Free,168,25.0,0.19,Web,38,0,1
6490,Other,38.0,PK,,217,38.0,0.34,Desktop,0,1,0
6491,Female,48.0,CA,Student,254,16.0,0.45,Mobile,0,1,1
6492,Female,44.0,PK,Student,190,36.0,0.27,,0,1,1
6493,Female,26.0,PK,Family,123,19.0,0.13,Web,0,1,0
6494,Male,34.0,CA,Family,47,58.0,0.59,,0,1,1
6495,Female,41.0,UK,Premium,194,82.0,0.17,Web,0,1,0
6496,Male,44.0,FR,Family,67,66.0,0.53,Mobile,0,1,1
6497,Male,40.0,AU,Free,296,41.0,0.23,Desktop,13,0,1
6498,Female,51.0,FR,Premium,118,80.0,0.23,Web,0,1,1
6499,Female,48.0,UK,Family,284,97.0,0.15,Desktop,0,1,0
6500,Female,56.0,PK,Premium,245,10.0,0.5,Web,0,1,1
6501,Female,43.0,FR,Premium,149,37.0,0.26,Desktop,0,1,0
6502,Other,47.0,DE,,281,,0.19,Mobile,0,1,0
6503,Male,36.0,,Family,265,,0.16,Desktop,0,1,0
8195,Male,27.0,FR,Student,56,31.0,0.16,Desktop,0,1,1
6505,Male,53.0,IN,,43,89.0,0.53,Desktop,0,1,1
6506,Female,27.0,FR,Student,220,93.0,0.34,Mobile,0,1,1
6507,Female,39.0,AU,Family,53,39.0,0.01,Web,0,1,0
6508,Male,39.0,IN,Family,146,32.0,0.41,Mobile,0,1,0
6509,Female,53.0,IN,Free,12,90.0,0.09,Mobile,39,0,1
6510,Other,18.0,UK,,256,17.0,0.1,Desktop,0,1,0
6511,Other,20.0,,Free,290,44.0,0.05,Web,20,0,1
6512,Other,20.0,US,Free,123,80.0,0.33,Web,22,0,1
6513,Female,40.0,FR,Free,174,12.0,0.2,Desktop,15,0,1
6514,Female,18.0,IN,Family,64,41.0,0.54,Desktop,0,1,1
8196,Other,37.0,UK,Premium,185,65.0,0.19,Web,0,1,0
6516,Other,31.0,DE,Premium,85,92.0,0.18,Desktop,0,1,0
6517,Male,,IN,Premium,255,75.0,0.57,Mobile,0,1,0
6518,Female,48.0,PK,Family,162,,0.15,Desktop,0,1,0
6519,Female,37.0,CA,Family,262,53.0,0.55,Desktop,0,1,0
6520,Other,21.0,,Premium,230,46.0,0.44,Mobile,0,1,0
6521,Female,,CA,Family,294,33.0,0.07,Desktop,0,1,0
6522,Female,18.0,PK,Free,146,85.0,0.51,Desktop,19,0,1
6523,Other,43.0,IN,Free,105,66.0,0.48,Desktop,36,0,1
6524,Other,51.0,FR,Premium,147,77.0,0.09,Web,0,1,0
6525,Male,22.0,CA,Family,275,18.0,0.12,Desktop,0,1,0
6526,Female,43.0,AU,Student,299,39.0,0.12,Desktop,0,1,0
6527,Female,33.0,FR,Family,220,81.0,0.16,Mobile,0,1,1
6528,Female,54.0,CA,Student,272,98.0,0.58,Web,0,1,1
6529,Female,20.0,,Student,264,80.0,0.3,Web,0,1,1
6530,Female,18.0,,Free,54,38.0,0.56,Mobile,30,0,1
6531,Other,26.0,CA,Free,23,87.0,0.11,Mobile,27,0,1
6532,Female,30.0,,Student,43,43.0,0.08,Web,0,1,0
6533,Female,22.0,CA,Premium,169,28.0,0.4,Mobile,0,1,0
6534,Female,24.0,DE,Free,52,21.0,0.52,Mobile,5,0,1
6535,Female,48.0,DE,Family,189,92.0,0.23,Web,0,1,0
6536,Male,31.0,US,Premium,14,92.0,0.31,Desktop,0,1,0
6537,Male,23.0,US,Premium,51,63.0,0.15,Web,0,1,0
6538,Male,33.0,CA,Student,41,22.0,0.55,Desktop,0,1,1
6539,Male,,,Family,98,19.0,0.42,Mobile,0,1,1
6540,Female,,FR,Premium,94,33.0,0.54,Mobile,0,1,1
6541,Male,23.0,DE,Student,261,60.0,0.4,Desktop,0,1,1
6542,Male,19.0,CA,Premium,180,40.0,0.32,Web,0,1,0
6543,Other,26.0,CA,Family,178,53.0,0.52,Mobile,0,1,0
6544,Other,,AU,Student,31,39.0,0.58,Mobile,0,1,1
6545,Other,25.0,FR,,299,99.0,0.3,Desktop,0,1,0
6546,Female,41.0,CA,Premium,240,58.0,0.14,Desktop,0,1,0
6547,Female,42.0,DE,Family,233,45.0,0.02,Desktop,0,1,0
6548,Female,53.0,IN,Free,95,88.0,0.31,Mobile,13,0,1
6549,Other,,AU,Student,155,21.0,0.35,Mobile,0,1,1
6550,Other,56.0,IN,Family,65,68.0,0.05,Web,0,1,0
6551,Other,31.0,UK,Free,160,,0.52,Desktop,8,0,1
6552,Female,40.0,US,Student,129,29.0,0.12,Web,0,1,1
6553,Other,20.0,AU,Student,290,46.0,0.4,Desktop,0,1,1
8197,Other,53.0,PK,Premium,49,70.0,0.11,,24,0,1
6555,Other,21.0,CA,Family,51,86.0,0.03,Web,0,1,0
6556,Male,30.0,US,Free,81,30.0,0.35,Web,42,0,1
6557,Other,45.0,FR,Premium,124,,0.18,Desktop,0,1,0
6558,Other,18.0,AU,Family,200,75.0,0.26,Web,0,1,0
6559,Other,48.0,IN,Family,70,70.0,0.06,Desktop,0,1,0
6560,Male,52.0,IN,Premium,99,41.0,0.49,Web,0,1,0
6561,Female,28.0,DE,Family,202,44.0,0.1,,0,1,0
6562,Other,18.0,PK,Premium,105,82.0,0.37,Desktop,0,1,0
6563,Female,57.0,AU,Student,57,93.0,0.1,Desktop,0,1,1
6564,Female,26.0,FR,Student,248,67.0,0.09,Desktop,0,1,0
6565,Male,25.0,UK,Free,164,32.0,0.2,Mobile,25,0,1
6566,Female,54.0,IN,Premium,85,69.0,0.39,Web,0,1,0
6567,Male,20.0,CA,Student,26,81.0,0.54,Desktop,0,1,1
6568,Male,32.0,FR,Premium,208,56.0,0.15,,0,1,0
6569,Other,,CA,,28,,0.5,Web,0,1,1
6570,Male,32.0,CA,Premium,10,24.0,0.47,Web,0,1,1
6571,Male,18.0,DE,Student,290,31.0,0.45,Desktop,0,1,1
6572,Male,51.0,US,Student,153,62.0,0.42,Desktop,0,1,1
6573,Male,57.0,,Premium,200,88.0,0.41,,0,1,0
6574,Other,46.0,,Premium,273,61.0,0.15,Mobile,9,0,0
6575,Male,20.0,US,Premium,254,96.0,0.38,Desktop,0,1,0
6576,Other,57.0,FR,Premium,298,39.0,0.09,Mobile,0,1,0
6577,Other,,UK,Premium,146,97.0,0.05,Desktop,0,1,0
6578,Other,44.0,CA,Premium,84,68.0,0.04,Mobile,0,1,0
6579,Other,,PK,Family,134,81.0,0.24,Mobile,0,1,0
